date,close,open,high,low,volume,%
2021/6/8,"17,076.21","17,094.34","17,181.52","17,056.53",5.66B,-0.05%
2021/6/7,"17,083.91","17,176.09","17,189.23","16,775.85",8.68B,-0.37%
2021/6/4,"17,147.41","17,225.06","17,225.06","17,084.49",8.59B,-0.57%
2021/6/3,"17,246.16","17,201.30","17,311.28","17,198.89",8.36B,0.47%
2021/6/2,"17,165.04","17,192.91","17,274.66","17,056.42",9.37B,0.02%
2021/6/1,"17,162.38","17,098.49","17,184.30","17,060.45",7.82B,0.55%
2021/5/31,"17,068.43","16,948.47","17,113.33","16,939.91",9.49B,1.17%
2021/5/28,"16,870.86","16,690.04","16,889.01","16,690.04",8.55B,1.62%
2021/5/27,"16,601.61","16,591.70","16,601.61","16,419.42",8.53B,-0.25%
2021/5/26,"16,643.69","16,645.17","16,706.29","16,523.23",6.82B,0.29%
2021/5/25,"16,595.67","16,444.75","16,657.60","16,444.75",9.04B,1.58%
2021/5/24,"16,338.29","16,246.52","16,397.59","16,136.97",7.33B,0.22%
2021/5/21,"16,302.06","16,136.86","16,431.14","16,136.86",7.53B,1.62%
2021/5/20,"16,042.36","16,122.52","16,154.08","15,943.45",8.18B,-0.56%
2021/5/19,"16,132.66","16,112.21","16,273.98","16,009.76",8.71B,-0.08%
2021/5/18,"16,145.98","15,564.96","16,153.77","15,564.96",7.55B,5.16%
2021/5/17,"15,353.89","15,554.99","15,719.74","15,159.86",9.44B,-2.99%
2021/5/14,"15,827.09","15,819.24","16,075.48","15,702.10",9.41B,1.00%
2021/5/13,"15,670.10","15,668.33","16,031.93","15,368.54",10.62B,-1.46%
2021/5/12,"15,902.37","16,515.88","16,552.63","15,165.27",13.91B,-4.11%
2021/5/11,"16,583.13","17,137.19","17,137.19","16,460.87",12.91B,-3.79%
2021/5/10,"17,235.61","17,274.23","17,304.47","17,188.15",9.06B,-0.29%
2021/5/7,"17,285.00","17,032.23","17,285.00","17,032.23",8.36B,1.71%
2021/5/6,"16,994.36","16,925.52","17,088.73","16,764.71",9.03B,0.90%
2021/5/5,"16,843.44","16,968.75","17,052.20","16,843.44",8.44B,-0.53%
2021/5/4,"16,933.78","17,249.56","17,328.55","16,647.61",12.97B,-1.68%
2021/5/3,"17,222.35","17,505.52","17,546.94","17,222.35",11.04B,-1.96%
2021/4/29,"17,566.66","17,646.93","17,709.23","17,548.30",10.99B,0.00%
2021/4/28,"17,567.53","17,610.72","17,628.81","17,497.74",10.51B,-0.16%
2021/4/27,"17,595.90","17,586.02","17,630.19","17,489.71",9.69B,0.13%
2021/4/26,"17,572.29","17,378.36","17,572.29","17,378.36",9.30B,1.57%
2021/4/23,"17,300.27","17,117.49","17,300.27","17,055.48",9.33B,1.19%
2021/4/22,"17,096.97","17,302.73","17,428.15","17,066.17",15.00B,-0.61%
2021/4/21,"17,202.11","17,282.76","17,282.76","17,167.39",9.43B,-0.70%
2021/4/20,"17,323.87","17,231.58","17,323.87","17,175.02",9.17B,0.35%
2021/4/19,"17,263.28","17,141.25","17,294.15","17,135.52",10.16B,0.61%
2021/4/16,"17,158.81","17,028.35","17,158.81","16,998.91",7.91B,0.48%
2021/4/15,"17,076.73","16,851.06","17,076.73","16,851.06",7.01B,1.25%
2021/4/14,"16,865.97","16,869.78","16,935.39","16,559.57",10.14B,0.24%
2021/4/13,"16,824.91","16,872.40","17,041.37","16,802.22",10.35B,-0.21%
2021/4/12,"16,859.70","16,908.55","16,979.35","16,793.54",9.01B,0.03%
2021/4/9,"16,854.10","16,974.28","17,016.13","16,815.59",8.62B,-0.43%
2021/4/8,"16,926.44","16,786.56","16,926.72","16,735.78",7.38B,0.66%
2021/4/7,"16,815.36","16,771.35","16,816.34","16,715.32",6.68B,0.45%
2021/4/6,"16,739.87","16,711.79","16,804.45","16,711.79",5.98B,1.02%
2021/4/1,"16,571.28","16,538.28","16,602.47","16,496.16",5.69B,0.85%
2021/3/31,"16,431.13","16,529.23","16,550.20","16,427.20",5.87B,-0.75%
2021/3/30,"16,554.90","16,490.31","16,556.19","16,438.40",5.85B,0.48%
2021/3/29,"16,475.97","16,411.67","16,520.89","16,411.67",6.90B,1.04%
2021/3/26,"16,305.88","16,140.37","16,325.62","16,140.37",5.40B,1.53%
2021/3/25,"16,060.14","16,010.54","16,146.58","15,944.96",5.95B,0.17%
2021/3/24,"16,032.12","15,994.96","16,125.54","15,967.95",5.55B,-0.90%
2021/3/23,"16,177.59","16,250.20","16,351.38","16,166.29",7.29B,-0.07%
2021/3/22,"16,189.22","16,065.50","16,235.63","15,983.77",7.09B,0.74%
2021/3/19,"16,070.24","16,186.46","16,186.46","16,022.17",6.75B,-1.34%
2021/3/18,"16,287.84","16,264.61","16,410.02","16,264.61",5.69B,0.44%
2021/3/17,"16,215.82","16,312.98","16,349.21","16,166.35",4.91B,-0.60%
2021/3/16,"16,313.16","16,253.93","16,340.66","16,244.99",5.05B,0.39%
2021/3/15,"16,249.33","16,256.58","16,281.91","16,194.91",4.68B,-0.04%
2021/3/12,"16,255.18","16,241.55","16,298.03","16,166.35",4.91B,0.47%
2021/3/11,"16,179.56","15,947.21","16,216.22","15,947.21",5.11B,1.68%
2021/3/10,"15,911.67","15,921.45","15,986.07","15,857.32",4.34B,0.37%
2021/3/9,"15,853.09","15,715.07","15,864.26","15,657.92",5.44B,0.21%
2021/3/8,"15,820.11","15,943.37","16,074.97","15,816.50",4.75B,-0.22%
2021/3/5,"15,855.23","15,759.58","15,934.43","15,636.43",4.71B,-0.32%
2021/3/4,"15,906.41","16,091.75","16,091.75","15,840.99",5.82B,-1.88%
2021/3/3,"16,211.73","15,992.32","16,211.73","15,884.55",5.47B,1.66%
2021/3/2,"15,946.88","16,127.87","16,262.91","15,946.88",6.31B,-0.04%
2021/2/26,"15,953.80","16,190.04","16,190.04","15,953.80",7.62B,-3.03%
2021/2/25,"16,452.18","16,376.80","16,474.05","16,322.27",6.96B,1.48%
2021/2/24,"16,212.53","16,329.54","16,456.94","16,212.53",6.50B,-1.40%
2021/2/23,"16,443.40","16,320.88","16,467.75","16,211.75",6.51B,0.20%
2021/2/22,"16,410.16","16,445.87","16,579.17","16,410.16",6.38B,0.42%
2021/2/19,"16,341.38","16,376.91","16,382.70","16,211.25",5.57B,-0.51%
2021/2/18,"16,424.51","16,366.23","16,517.73","16,323.22",5.81B,0.38%
2021/2/17,"16,362.29","16,197.45","16,406.78","16,197.45",5.85B,3.54%
2021/2/5,"15,802.40","15,805.76","15,938.09","15,774.34",4.31B,0.61%
2021/2/4,"15,706.22","15,697.75","15,801.37","15,606.74",4.22B,-0.41%
2021/2/3,"15,771.32","15,828.64","15,896.40","15,741.16",5.02B,0.07%
2021/2/2,"15,760.05","15,546.69","15,838.15","15,546.69",4.97B,2.27%
2021/2/1,"15,410.09","15,176.56","15,429.98","15,089.96",4.41B,1.80%
2021/1/29,"15,138.31","15,544.36","15,603.41","15,138.31",5.55B,-1.80%
2021/1/28,"15,415.88","15,519.85","15,557.02","15,367.45",5.14B,-1.82%
2021/1/27,"15,701.45","15,711.76","15,837.47","15,642.12",4.29B,0.27%
2021/1/26,"15,658.85","15,955.16","16,023.87","15,589.21",4.53B,-1.80%
2021/1/25,"15,946.54","16,006.21","16,014.96","15,772.63",4.67B,-0.45%
2021/1/22,"16,019.03","15,984.89","16,138.04","15,973.02",5.02B,-0.83%
2021/1/21,"16,153.77","15,775.73","16,238.46","15,775.73",5.27B,2.20%
2021/1/20,"15,806.18","15,934.85","16,004.32","15,745.48",7.30B,-0.45%
2021/1/19,"15,877.37","15,716.64","15,928.14","15,716.64",5.52B,1.70%
2021/1/18,"15,612.00","15,676.45","15,676.45","15,320.97",5.43B,-0.03%
2021/1/15,"15,616.39","15,987.16","16,041.59","15,615.11",6.42B,-0.58%
2021/1/14,"15,707.19","15,651.20","15,760.15","15,620.96",5.57B,-0.40%
2021/1/13,"15,769.98","15,550.16","15,778.52","15,550.16",5.90B,1.74%
2021/1/12,"15,500.70","15,549.53","15,642.03","15,421.23",6.40B,-0.36%
2021/1/11,"15,557.30","15,425.58","15,557.30","15,395.73",5.32B,0.60%
2021/1/8,"15,463.95","15,365.13","15,463.95","15,275.38",6.19B,1.64%
2021/1/7,"15,214.00","15,059.52","15,270.40","15,049.86",5.88B,1.54%
2021/1/6,"14,983.13","15,145.85","15,197.68","14,837.00",7.79B,-0.11%
2021/1/5,"15,000.03","14,913.64","15,000.03","14,861.99",6.30B,0.66%
2021/1/4,"14,902.03","14,720.25","14,937.13","14,720.25",6.49B,1.15%
2020/12/31,"14,732.53","14,704.53","14,760.06","14,646.33",5.88B,0.31%
2020/12/30,"14,687.70","14,485.97","14,695.44","14,476.69",6.21B,1.49%
2020/12/29,"14,472.05","14,500.91","14,547.07","14,435.03",7.40B,-0.08%
2020/12/28,"14,483.07","14,363.45","14,483.07","14,363.45",6.28B,1.06%
2020/12/25,"14,331.42","14,306.98","14,400.83","14,296.97",5.38B,0.36%
2020/12/24,"14,280.28","14,256.29","14,324.42","14,256.29",5.38B,0.40%
2020/12/23,"14,223.09","14,180.70","14,247.79","14,134.87",5.54B,0.32%
2020/12/22,"14,177.46","14,348.11","14,411.93","14,175.69",8.02B,-1.44%
2020/12/21,"14,384.96","14,273.79","14,384.96","14,166.89",6.28B,0.95%
2020/12/18,"14,249.96","14,268.13","14,329.12","14,245.60",5.69B,-0.06%
2020/12/17,"14,258.93","14,326.16","14,338.40","14,213.49",4.30B,-0.32%
2020/12/16,"14,304.46","14,145.24","14,339.50","14,145.24",4.86B,1.68%
2020/12/15,"14,068.52","14,206.33","14,256.55","14,053.35",6.31B,-1.00%
2020/12/14,"14,211.05","14,238.92","14,270.34","14,182.25",5.73B,-0.36%
2020/12/11,"14,261.69","14,298.59","14,353.17","14,081.42",6.40B,0.09%
2020/12/10,"14,249.49","14,295.15","14,319.38","14,191.85",6.33B,-0.98%
2020/12/9,"14,390.14","14,336.69","14,427.41","14,336.69",6.29B,0.21%
2020/12/8,"14,360.40","14,251.94","14,367.00","14,184.58",6.40B,0.73%
2020/12/7,"14,256.60","14,230.00","14,306.87","14,142.02",8.16B,0.88%
2020/12/4,"14,132.44","14,010.17","14,149.56","14,010.17",6.85B,1.11%
2020/12/3,"13,977.09","13,988.49","14,049.58","13,940.07",6.08B,-0.09%
2020/12/2,"13,989.14","13,970.51","13,995.70","13,894.70",6.59B,0.75%
2020/12/1,"13,885.67","13,810.55","13,885.67","13,749.71",6.56B,1.19%
2020/11/30,"13,722.89","13,917.65","13,969.39","13,722.89",7.45B,-1.04%
2020/11/27,"13,867.09","13,833.21","13,885.01","13,811.81",4.86B,0.15%
2020/11/26,"13,845.66","13,763.79","13,856.76","13,763.79",4.60B,0.78%
2020/11/25,"13,738.83","13,860.95","13,893.20","13,731.81",5.16B,-0.49%
2020/11/24,"13,807.13","13,918.84","13,951.17","13,798.32",5.15B,-0.51%
2020/11/23,"13,878.01","13,793.55","13,921.16","13,793.55",4.44B,1.18%
2020/11/20,"13,716.44","13,702.59","13,726.22","13,666.07",3.87B,-0.04%
2020/11/19,"13,722.43","13,775.26","13,785.92","13,700.04",3.97B,-0.37%
2020/11/18,"13,773.29","13,628.42","13,773.29","13,608.72",4.14B,1.33%
2020/11/17,"13,593.01","13,723.77","13,780.12","13,593.01",4.12B,0.30%
2020/11/16,"13,551.83","13,356.74","13,551.83","13,356.74",3.86B,2.10%
2020/11/13,"13,273.33","13,221.80","13,273.33","13,170.12",3.53B,0.39%
2020/11/12,"13,221.78","13,324.86","13,324.86","13,193.74",3.94B,-0.30%
2020/11/11,"13,262.19","13,067.04","13,262.19","13,067.04",5.11B,1.38%
2020/11/10,"13,081.72","13,090.65","13,142.22","13,022.92",4.77B,-0.35%
2020/11/9,"13,127.47","13,053.98","13,149.90","13,048.67",3.70B,1.19%
2020/11/6,"12,973.53","12,952.49","12,999.16","12,927.30",3.22B,0.42%
2020/11/5,"12,918.80","12,878.01","12,918.80","12,840.40",2.95B,0.40%
2020/11/4,"12,867.90","12,766.86","12,885.28","12,736.02",3.34B,1.04%
2020/11/3,"12,736.01","12,641.28","12,760.14","12,641.28",2.95B,1.15%
2020/11/2,"12,591.31","12,565.32","12,594.34","12,480.66",2.95B,0.36%
2020/10/30,"12,546.34","12,651.35","12,656.29","12,546.34",3.92B,-0.92%
2020/10/29,"12,662.91","12,687.64","12,699.82","12,583.37",3.74B,-1.02%
2020/10/28,"12,793.75","12,853.76","12,879.98","12,761.33",3.66B,-0.63%
2020/10/27,"12,875.01","12,867.77","12,884.32","12,821.07",3.58B,-0.26%
2020/10/26,"12,909.03","12,923.55","12,971.58","12,894.18",4.29B,0.08%
2020/10/23,"12,898.82","12,945.12","12,963.26","12,875.23",3.53B,-0.14%
2020/10/22,"12,917.03","12,854.97","12,917.03","12,827.40",3.68B,0.31%
2020/10/21,"12,877.25","12,889.88","12,942.12","12,846.42",3.42B,0.12%
2020/10/20,"12,862.37","12,889.99","12,917.75","12,862.37",2.62B,-0.36%
2020/10/19,"12,908.34","12,803.32","12,911.41","12,803.32",2.97B,1.24%
2020/10/16,"12,750.37","12,814.16","12,896.30","12,750.37",3.72B,-0.60%
2020/10/15,"12,827.82","12,892.29","12,909.11","12,786.26",3.58B,-0.71%
2020/10/14,"12,919.31","12,927.09","12,960.00","12,895.79",3.67B,-0.21%
2020/10/13,"12,947.13","12,988.44","12,994.66","12,857.10",3.35B,-0.07%
2020/10/12,"12,955.91","12,959.15","12,997.79","12,898.89",3.71B,0.53%
2020/10/8,"12,887.19","12,832.54","12,887.19","12,818.01",3.43B,1.10%
2020/10/7,"12,746.37","12,667.51","12,774.36","12,619.81",2.87B,0.33%
2020/10/6,"12,704.23","12,644.09","12,706.39","12,644.09",3.06B,1.24%
2020/10/5,"12,548.28","12,567.88","12,637.62","12,519.12",2.88B,0.26%
2020/9/30,"12,515.61","12,483.65","12,568.68","12,466.58",2.46B,0.38%
2020/9/29,"12,467.73","12,488.10","12,571.34","12,429.72",2.89B,0.04%
2020/9/28,"12,462.76","12,282.36","12,462.76","12,282.36",3.00B,1.88%
2020/9/25,"12,232.91","12,312.94","12,385.81","12,149.81",4.29B,-0.26%
2020/9/24,"12,264.38","12,487.48","12,487.48","12,264.38",4.70B,-2.54%
2020/9/23,"12,583.88","12,656.30","12,700.89","12,548.07",3.55B,-0.49%
2020/9/22,"12,645.51","12,786.91","12,786.91","12,632.74",3.42B,-1.17%
2020/9/21,"12,795.12","12,874.61","12,952.31","12,795.09",3.61B,-0.63%
2020/9/18,"12,875.62","12,858.60","12,927.81","12,841.09",3.86B,0.02%
2020/9/17,"12,872.74","12,920.15","12,972.52","12,851.52",3.26B,-0.80%
2020/9/16,"12,976.76","12,989.81","13,021.68","12,948.72",3.61B,1.02%
2020/9/15,"12,845.65","12,787.42","12,857.73","12,773.23",3.48B,0.45%
2020/9/14,"12,787.82","12,680.41","12,793.07","12,680.41",3.52B,0.88%
2020/9/11,"12,675.95","12,697.46","12,701.79","12,616.68",4.64B,-0.12%
2020/9/10,"12,691.75","12,665.74","12,708.64","12,650.40",4.74B,0.66%
2020/9/9,"12,608.58","12,592.18","12,616.57","12,480.50",4.22B,-0.43%
2020/9/8,"12,663.56","12,637.42","12,702.55","12,614.72",4.24B,0.49%
2020/9/7,"12,601.40","12,645.93","12,725.05","12,575.36",5.41B,-0.29%
2020/9/4,"12,637.95","12,645.92","12,655.67","12,559.78",5.12B,-0.94%
2020/9/3,"12,757.97","12,774.97","12,857.79","12,732.32",5.71B,0.46%
2020/9/2,"12,699.50","12,772.43","12,802.61","12,646.47",3.97B,-0.03%
2020/9/1,"12,703.28","12,617.39","12,703.28","12,565.83",4.07B,0.89%
2020/8/31,"12,591.45","12,763.44","12,831.38","12,591.45",4.82B,-1.08%
2020/8/28,"12,728.85","12,759.30","12,799.16","12,674.57",3.77B,-0.53%
2020/8/27,"12,797.31","12,888.65","12,960.68","12,786.45",4.96B,-0.28%
2020/8/26,"12,833.29","12,768.96","12,833.29","12,734.69",3.41B,0.59%
2020/8/25,"12,758.25","12,706.40","12,814.56","12,698.85",3.89B,0.88%
2020/8/24,"12,647.13","12,629.78","12,702.94","12,567.95",3.40B,0.31%
2020/8/21,"12,607.84","12,462.52","12,638.65","12,462.52",3.78B,1.98%
2020/8/20,"12,362.64","12,764.75","12,764.75","12,144.76",6.06B,-3.26%
2020/8/19,"12,778.64","12,904.84","12,950.11","12,778.64",4.46B,-0.73%
2020/8/18,"12,872.14","12,974.96","12,981.58","12,840.25",3.91B,-0.65%
2020/8/17,"12,956.11","12,813.94","12,956.11","12,800.69",4.31B,1.26%
2020/8/14,"12,795.46","12,709.97","12,801.31","12,679.19",3.90B,0.25%
2020/8/13,"12,763.13","12,758.87","12,812.80","12,717.13",3.63B,0.73%
2020/8/12,"12,670.35","12,713.63","12,730.96","12,625.54",3.44B,-0.86%
2020/8/11,"12,780.19","12,856.46","12,906.01","12,780.19",3.73B,-0.88%
2020/8/10,"12,894.00","12,786.80","12,933.16","12,786.80",3.95B,0.51%
2020/8/7,"12,828.87","12,901.43","12,912.63","12,791.18",3.83B,-0.66%
2020/8/6,"12,913.50","12,894.24","12,971.87","12,851.20",4.10B,0.87%
2020/8/5,"12,802.30","12,762.34","12,816.39","12,739.99",3.92B,0.73%
2020/8/4,"12,709.92","12,577.88","12,709.92","12,577.88",3.47B,1.57%
2020/8/3,"12,513.03","12,642.73","12,673.02","12,506.59",3.39B,-1.20%
2020/7/31,"12,664.80","12,653.46","12,733.48","12,635.71",3.17B,-0.46%
2020/7/30,"12,722.92","12,691.86","12,769.47","12,616.83",3.24B,1.45%
2020/7/29,"12,540.97","12,530.74","12,660.87","12,488.01",3.07B,-0.36%
2020/7/28,"12,586.73","12,951.72","13,031.70","12,533.19",4.46B,-0.01%
2020/7/27,"12,588.30","12,618.69","12,686.36","12,586.91",3.69B,2.31%
2020/7/24,"12,304.04","12,467.43","12,502.84","12,266.55",4.00B,-0.88%
2020/7/23,"12,413.04","12,423.02","12,429.76","12,347.86",3.43B,-0.48%
2020/7/22,"12,473.27","12,389.76","12,486.95","12,389.40",3.42B,0.61%
2020/7/21,"12,397.55","12,242.32","12,450.16","12,242.32",3.53B,1.83%
2020/7/20,"12,174.54","12,205.25","12,221.33","12,065.80",2.82B,-0.06%
2020/7/17,"12,181.56","12,195.72","12,266.93","12,144.62",3.40B,0.20%
2020/7/16,"12,157.74","12,173.04","12,220.93","12,107.04",3.20B,-0.37%
2020/7/15,"12,202.85","12,233.99","12,320.48","12,162.52",3.91B,-0.05%
2020/7/14,"12,209.01","12,202.89","12,228.31","12,143.91",3.33B,-0.02%
2020/7/13,"12,211.56","12,109.61","12,216.24","12,109.61",3.56B,1.14%
2020/7/10,"12,073.68","12,250.44","12,253.58","12,030.20",4.17B,-0.98%
2020/7/9,"12,192.69","12,222.90","12,273.43","12,181.34",3.88B,0.18%
2020/7/8,"12,170.19","12,086.13","12,190.27","12,083.84",3.60B,0.64%
2020/7/7,"12,092.97","12,176.79","12,249.95","12,028.57",4.26B,-0.20%
2020/7/6,"12,116.70","11,941.84","12,116.70","11,941.84",4.45B,1.74%
2020/7/3,"11,909.16","11,857.90","11,933.59","11,857.90",3.54B,0.88%
2020/7/2,"11,805.14","11,694.10","11,805.21","11,690.95",3.06B,0.87%
2020/7/1,"11,703.42","11,622.64","11,736.39","11,622.64",2.87B,0.71%
2020/6/30,"11,621.24","11,563.60","11,638.00","11,563.60",2.94B,0.68%
2020/6/29,"11,542.62","11,608.80","11,608.80","11,500.65",2.92B,-1.01%
2020/6/24,"11,660.67","11,647.86","11,701.23","11,637.79",2.86B,0.42%
2020/6/23,"11,612.36","11,618.42","11,679.40","11,530.85",3.06B,0.34%
2020/6/22,"11,572.93","11,553.91","11,632.88","11,553.91",2.95B,0.20%
2020/6/19,"11,549.86","11,557.27","11,584.88","11,542.37",4.58B,0.01%
2020/6/18,"11,548.33","11,534.20","11,567.42","11,485.39",3.40B,0.12%
2020/6/17,"11,534.59","11,525.50","11,550.32","11,482.32",3.14B,0.20%
2020/6/16,"11,511.64","11,380.67","11,542.25","11,380.67",2.92B,1.82%
2020/6/15,"11,306.26","11,436.28","11,469.84","11,299.45",3.03B,-1.08%
2020/6/12,"11,429.94","11,406.54","11,442.30","11,244.64",3.37B,-0.92%
2020/6/11,"11,535.77","11,738.49","11,771.12","11,516.59",4.46B,-1.57%
2020/6/10,"11,720.16","11,635.99","11,740.90","11,621.02",3.48B,0.71%
2020/6/9,"11,637.11","11,600.61","11,640.45","11,537.38",3.02B,0.23%
2020/6/8,"11,610.32","11,539.00","11,631.89","11,528.44",3.82B,1.14%
2020/6/5,"11,479.40","11,418.01","11,482.36","11,411.94",3.40B,0.76%
2020/6/4,"11,393.23","11,373.94","11,425.42","11,341.58",3.54B,0.65%
2020/6/3,"11,320.16","11,182.52","11,330.52","11,182.52",3.78B,1.73%
2020/6/2,"11,127.93","11,109.27","11,170.49","11,102.97",2.75B,0.44%
2020/6/1,"11,079.02","10,971.40","11,109.29","10,971.40",2.66B,1.25%
2020/5/29,"10,942.16","10,921.16","10,965.03","10,861.90",3.59B,-0.02%
2020/5/28,"10,944.19","11,040.62","11,087.53","10,915.30",3.12B,-0.64%
2020/5/27,"11,014.66","11,023.93","11,069.72","10,972.25",2.79B,0.16%
2020/5/26,"10,997.21","10,903.32","11,046.22","10,903.32",2.89B,1.16%
2020/5/25,"10,871.18","10,812.94","10,874.54","10,719.25",2.22B,0.56%
2020/5/22,"10,811.15","10,977.55","10,977.55","10,804.56",2.92B,-1.79%
2020/5/21,"11,008.31","10,933.21","11,021.66","10,933.21",2.79B,0.92%
2020/5/20,"10,907.80","10,892.76","10,933.98","10,860.15",2.73B,0.44%
2020/5/19,"10,860.44","10,812.79","10,924.79","10,812.79",3.05B,1.12%
2020/5/18,"10,740.55","10,753.21","10,812.87","10,730.70",2.72B,-0.69%
2020/5/15,"10,814.92","10,833.16","10,904.01","10,730.55",2.75B,0.32%
2020/5/14,"10,780.88","10,894.17","10,894.17","10,777.46",3.05B,-1.44%
2020/5/13,"10,938.27","10,861.01","10,938.27","10,828.93",2.68B,0.54%
2020/5/12,"10,879.47","10,974.51","10,974.51","10,854.51",3.05B,-1.21%
2020/5/11,"11,013.26","10,942.18","11,039.11","10,942.18",3.37B,1.03%
2020/5/8,"10,901.42","10,883.22","10,970.70","10,883.22",3.17B,0.54%
2020/5/7,"10,842.92","10,778.53","10,890.87","10,775.16",2.85B,0.63%
2020/5/6,"10,774.98","10,771.09","10,828.73","10,708.10",3.14B,0.00%
2020/5/5,"10,774.61","10,756.95","10,833.53","10,735.01",2.82B,0.50%
2020/5/4,"10,720.48","10,781.51","10,781.51","10,658.50",3.11B,-2.47%
2020/4/30,"10,992.14","10,826.26","11,012.78","10,826.26",3.91B,2.04%
2020/4/29,"10,772.22","10,656.40","10,794.83","10,656.40",3.53B,1.47%
2020/4/28,"10,616.06","10,580.25","10,620.52","10,537.71",3.26B,0.46%
2020/4/27,"10,567.27","10,407.49","10,578.96","10,407.49",3.28B,2.13%
2020/4/24,"10,347.36","10,367.97","10,386.93","10,324.20",2.40B,-0.18%
2020/4/23,"10,366.51","10,370.13","10,462.70","10,294.88",2.63B,0.57%
2020/4/22,"10,307.74","10,256.11","10,310.85","10,140.09",2.53B,0.19%
2020/4/21,"10,288.42","10,544.80","10,544.80","10,278.95",3.39B,-2.82%
2020/4/20,"10,586.71","10,612.45","10,637.64","10,542.96",2.30B,-0.10%
2020/4/17,"10,597.04","10,554.55","10,710.15","10,552.58",3.73B,2.14%
2020/4/16,"10,375.48","10,385.78","10,425.29","10,317.13",2.77B,-0.69%
2020/4/15,"10,447.21","10,366.77","10,461.84","10,366.77",3.33B,1.11%
2020/4/14,"10,332.94","10,130.65","10,344.13","10,130.65",2.85B,2.31%
2020/4/13,"10,099.22","10,147.56","10,179.40","10,080.65",2.46B,-0.57%
2020/4/10,"10,157.61","10,105.43","10,165.12","10,103.77",2.37B,0.38%
2020/4/9,"10,119.43","10,173.26","10,246.84","10,092.36",3.06B,-0.18%
2020/4/8,"10,137.47","10,010.64","10,149.76","9,984.66",3.12B,1.41%
2020/4/7,"9,996.39","9,928.16","10,039.15","9,928.16",3.20B,1.81%
2020/4/6,"9,818.74","9,707.75","9,818.74","9,651.52",2.99B,1.61%
2020/4/1,"9,663.63","9,726.20","9,736.00","9,663.63",2.43B,-0.46%
2020/3/31,"9,708.06","9,689.62","9,789.81","9,630.30",2.88B,0.82%
2020/3/30,"9,629.43","9,571.22","9,655.70","9,415.52",2.27B,-0.72%
